post_id,platform_id,kw_id,platform_name,keyword,title,content_text,view_count,comment_count,posted_date,region,like_count,price
219492905,3,3,중고나라,1회,뉴발란스 9060 키즈신발 140 1회착용,"?? 제목에 ""제조사/ 브랜드 명""과 ""상품명”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 






1회착용
뉴발란스 이쁜신발이에요
편해보이구요
아기가 신기싫다고해선 그대로 내놔요
택포5만원",28,0,2025-09-15,,0,45000
219492781,3,3,중고나라,1회,마크모형 골디마그 1회 합체품 판매합니다,"?? 제목에 ""제조사/ 브랜드 명""과 ""상품명”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 
마크모형 골디마그 1회 개봉 및 합체품 판매합니다.
하자 및 led확인용으로 개봉 변형 후 
즉시 봉인한 상태입니다.
판매 가격은 110,000원 
제품 발송은 편의점 택배 착불 발송합니다.
직거래는 제 거주지역(대전시 탄방동)으로 오시면 저녁 시간대에 가능합니다.
그럼 관심있는 분들의 연락 기다리겠습니다.







??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",13,0,2025-09-15,,0,110000
213249540,3,3,중고나라,1회,엘지유니폼 루피한정판 100사이즈 1회착용,"4월에 구매해서 1회착용해서
상태완전 깨끗해요
사이즈 100입니다",103,0,2025-09-15,,3,69000
219312106,3,3,중고나라,1회,아식스 메가블라스트 퍼플 245mm (1회 착용),"일본 하라주쿠 아식스 매장에서 메가블라스트 들어온 첫날에 (9월 4일) 구입한
아식스 메가블라스트 러닝화입니다.
현재 일본에서도 품절인 사이즈에요.
제가 정말 신으려고 산거라 택도 상자도 다 일본에서
떼고 가져와서 상자와 택은 없어요.

https://m.asics.co.kr/p/AKR_112530222-500

1회 착용했는데 제가 발 볼이 있어서인지
한 사이즈 업했어야 하는데 사이즈 미스인 것 같아
데일리 슈즈로라도 신을까 고민하다가 ㅜㅜ구하기 힘든 러닝화니 필요하신 분이 신으시는게 좋을 것 같아요. 착화감과 쿠션감이 정말 좋습니다. 메가블라스트 후기는 찾아보시면 다 나오니 참고해주세요. 달려보니 확실히 앞으로 잘 나가요 ^^
대부분 다 정사이즈 신으시던데 240mm 신으시는 분도 가능할 것 같아요. 발볼이 보통이신 245 분이나 발 볼이 좀 있으신 240도 가능할 것 같아요.

1회 착용이지만 트랙에서 뛴거라 상태가 새 것과 같습니다. 정가는 299000원인데 모두 품절이라 리셀거래에서 323000원까지 거래되고 있네요.
저는 280000원에 판매합니다. (가격네고는 불가하고 반품도 불가하니 꼭 구매하실분만 문의주세요. 쿨거래하실분 좋습니다^^)

제가 함께 올리는 대회때 입으려고 깔맞춤해서 산 러닝티셔츠(똑같이 1회 착용) 함께 구매하시면 5000원 빼드릴께요 :) 같이 신고 입으면 아주 예쁩니다!!",58,2,2025-09-15,,1,285000
210106757,3,3,중고나라,1회,1회착) 룩캐스트 에린 반팔 카라 니트 그레이,"1회착 깨끗합니다.
사이즈표는 사진 참고해주세요.
7만원대 구매

배송비 +4000",91,0,2025-09-15,,0,35000
219480588,3,3,중고나라,1회,제1회후아힌레이크뷰CC 아마츄어골프페스티발 11/27,"예약:(주)대산여행사 (주)진항공여행사 
010.2117.1186/02.2675.3738
서울시영등포구영등포동1가146-1번


 
 
 
 
 
?? 제목에 ""제조사/ 브랜드 명""과 ""상품명”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",37,0,2025-09-15,,0,1290000
219480405,3,3,중고나라,1회,"(실착1회,애케플27.5.17)에어팟맥스2 c타입 스타라이트 풀박스 급처합니다!","?? 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 3000시리즈 전동 면도기)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??
(실착1회,애케플27.5.17)에어팟맥스2 c타입 스타라이트 풀박스 급처합니다!

사용을 안해서 판매합니다!

애플케어플러스 양도가능합니다!

가격은 55만원입니다!

01086383216 문자주세요~

#에어팟맥스#에어팟맥스2#에어팟맥스c타입#에어팟#헤드셋#이어폰",39,0,2025-09-15,,0,550000
189407610,3,3,중고나라,1회,오소이 osoi boat brot cream 1회 착용,오소이 osoi boat brot cream 1회 착용,77,1,2025-09-15,,3,190000
219479846,3,3,중고나라,1회,"[자켓] 도프제이슨/비건레더 윈드브레이커 자켓/1회 착용 가격 내림 운포 55,000원","?? 제목에 ""제조사/ 브랜드 명""과 “상품명”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 

도프제이슨 비건레더 윈드브레이커 자켓입니다. 1회 착용입니다. 사이즈는 L이고, 컬러는 블랙입니다. 정가는 130,000원이며, 운포 55,000원에 판매합니다. 구매하실 분은 댓글이나 쪽지, 안심번호로 문자 주세요.
*GS 포스트박스 반값택배를 이용하며, 배송기간은 3일 정도 소요됩니다. 국내택배는 2,000원을 부담해 주셔야 됩니다.
#실측은 어깨 57/가슴 62.5/소매 62/총장 67입니다.




??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",9,0,2025-09-15,,0,55000
208884651,3,3,중고나라,1회,2025 RE북스 수학 모의고사 1-16회,"일괄판매

gs반값택배, 일반택배 가능",78,1,2025-09-15,,0,50000
219476775,3,3,중고나라,1회,24 아드미라A 150PL 1회사용 / 한국다이와 정품,"?? 제목에 ""제조사/ 브랜드 명""과 ""상품명”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요?? 
바리바스 8합사 1호 감겨있습니다.

스티레를 어쩌다 싸게구해서 내놓습니다.

광다 1회 사용했습니다. 깨끗해요.

사용 후에 깨끗하게 세척후 보관중 입니다.

01082130528

동탄호수공원 직거래.
택배는 반품 어렵습니다.",15,0,2025-09-15,,0,270000
217369108,3,3,중고나라,1회,호카 마파테4 lite 270 1회 착,"?? 제목에 ""제조사/ 브랜드 명""과 “상품명”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 

크림에서 30만주고 구매했습니다
제가 호카 새티스파이 콜라보제품이 있는데 같은사이즈 갔다가 실패해서 팝니다
1회착했고 한 200미터 지하철까지 갔다가 불편해서 집와서 다시 갈아신은게 다입니다







??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",118,1,2025-09-15,,3,250000
219475879,3,3,중고나라,1회,제백 에어리스퀸 팝니다. (1회 사용),"제백 에어리스퀸 팝니다.

구성은 매트,커버,에어건입니다.

구매 후 1회 사용하였으며 주로 에어리스 사용을 하여 판매합니다

직거래는 경기광주 태전동 / 야탑동 / 모란역까지 가능합니다.

가급적 직접 보시고 사시는걸 추천 드립니다.

010-구사칠오-1332",19,0,2025-09-14,,0,190000
218953397,3,3,중고나라,1회,제백 에어리스퀸 팝니다. (1회 사용),"제백 에어리스퀸 팝니다.

구성은 매트,커버,에어건입니다.

구매 후 1회 사용하였으며 주로 에어리스 사용을 하여 판매합니다

직거래는 경기광주 태전동 / 야탑동 / 모란역까지 가능합니다.

가급적 직접 보시고 사시는걸 추천 드립니다.

010-구사칠오-1332",39,0,2025-09-14,,1,190000
219474919,3,3,중고나라,1회,Soye 소예 여아 원피스 L 판매합니다. 1회착용,"Soye 브랜드 여아 원피스입니다
1회 착용입니다.
색상은 은은한 하늘색이고 사이즈는 L입니다
러플 칼라 디자인이 귀여워요


편의점택배비는 3500원 추가입니다.(2kg)
2kg 이상 5kg는 4000원 입니다.

수도권 아닌 곳은 500원 추가로 4000원 입니다.

CU반값택배는 안되요.

gs반값택배 (500g 이하 1900원. 500g 이상 2300원. 1kg이상 2700원) 추가입니다 

택배는 입금후 다음날 오후전까지 보내고 송장 문자드릴께요.

직접 오셔서 거래 원하시면 먼저 입금 후 문고리 거래 가능합니다.",13,0,2025-09-14,,0,20000
219474819,3,3,중고나라,1회,에스웍스 아레스 클릿슈즈 1회착용 팝니다 (255),"새걸로 구매했는데 저한테는 발볼이 좁아서

1회 사용하고 판매합니다 직거래 경기 시흥",43,0,2025-09-14,,0,200000
219471186,3,3,중고나라,1회,피몽쉐 비비크림 1회사용 (택포 4),"?? 제목에 ""제조사/ 브랜드 명""과 “상품명”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 

피몽쉐 비비크림
사용기한 28.04.27

9/14 개봉 1회사용 

피몽쉐 유명제품 샘플,
에스테틱 유명제품 샘플 15매 같이 드려요






??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",27,0,2025-09-14,,0,40000
219458321,3,3,중고나라,1회,"인케이스 크로스타운 슬링백 블랙 (실착 1회, 택포 3만)","?? 제목에 ""제조사/ 브랜드 명""과 “상품명”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 


9/4 구매해서 한번 썼네요
편하기는 한데 예상했던 것보다 작아서 판매합니다.
인케이스 홈페이지 정가 7만9천원 입니다.

사이즈는 15 x 25 x 5.5 cm 입니다.

https://m.incasekorea.com/goods/goods_view.php?goodsNo=1000001193

택포 3만입니다.


??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",27,0,2025-09-14,,1,30000
219454272,3,3,중고나라,1회,정말 좋은 가격[랑방25] 신상 스커트 (1회 착용),"흔하지 않은 체크 무늬가 예쁜 튤 플리츠 스커트입니다. 입으셨을 때 더 고급스럽고 예뻐요. 1회 조심스럽게 착용해서 상태 좋습니다.
??????????????????
1. 브랜드& 품번 : 랑방 / 사진 참고

2. 사이즈& 색상: 44 사이즈 / 상세 사진 참고 (허리 밴딩으로 여유 있는 편입니다.) 

3. 거래방식(택배/직거래): 택배 

4. 구입장소, 날짜: 현대백화점 / 2025년 8월

5. 구입가격/판매가격: 79만5천원 / 45만원 (택배비 포함)-40-35-28 (더 할인 x)

6. 교환/환불 불가",9,0,2025-09-14,,0,280000
218301358,3,3,중고나라,1회,필립스 바리스티나(1회테스트제품),"필립스 바리스티나 에스프레소 머신 판매합니다.

개봉테스트 2잔 추출이 전부입니다. 모든 구성품 포함 원박스
깨끗하게 재포장 해놓았습니다.

중강배전 데일리 아매리카노 드시는분들께 너무 좋은 제품입니다.

인천 송도 직거래
이외 지역은 착불택배 거래 가능합니다",317,8,2025-09-14,,3,350000
219448570,3,3,중고나라,1회,스탠리 워터저그 7.5L 실사용1회,"?? 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 숄더 핸드백)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요?? 
스탠리 워터저그 7.5 L 
실사용 1회인데 돌바닥에 놔둬서 스크래치 있음 (두번째사진참고)",18,0,2025-09-14,,1,30000
219445631,3,3,중고나라,1회,(1회주행) yukon 카본 105 반값에 팔아요,"카본 105급 상태좋은 자전거 입니다. 

1. 자전거 브랜드 : 알톤 인피자

2. 자전거 모델명 : yukon105

3. 구매연도 또는 연식 (숫자만 기입/예시 - 2020) : 2023

4. 사이즈 (프레임에 기재되어 있는 사이즈 숫자 또는 영어) : 48

5. 판매가 : 65만 (구매가 150)

6. 연락처 (게시물에 안심번호 설정 후 생략 가능) : 

010-3이6구-90영5

7. 직거래 장소 : 청주 (자세한 장소는 추후 협의)
 택배 협의 후 가능.
8. 부품 교체 부위 및 내용 : 없음

9. 라이트브라더스에서 올려주신 판매글을 보고 구매 연락을 드릴 수 있습니다. 동의하시겠습니까? (Y/N) : Y


 
 
 
 
 
?? 제목에 ""제조사/ 브랜드 명""과 ""상품명”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",49,0,2025-09-14,,0,650000
219444174,3,3,중고나라,1회,노이만 TLM 103set 1회 사용제품 팝니다 (엘가토 마이크 암 팝니다),"?? 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 3000시리즈 전동 면도기)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??




노이만 마이크 TLM103 studio set 팝니다 

1회 테스트 사용후 

사용하지않고 보관만했습니다 

네이버에서 구매했는데 내역 첨부합니다 

트랙메이커인데 가이드할일있을까봐 미리샀는데 전혀 할일이없더라구요.. 더 묵히면 아까울것같아 판매합니다 

마이크 팝필터는 필요하시면 무료로 드립니다 저것도 1회사용한 새제품입니다 

추가 인증 원하시는거 있으시면 편하게 문의주시면됩니다 

마이크 암도 엘가토 웨이브 암인데 6만원에 팝니다 

직거래 월계 이마트나 중계브라운스톤 부근 가능합니다 

고가라 왠만하면 직거래만 합니다 

편하게 연락주세요 ~",50,1,2025-09-14,,2,1400000
219443645,3,3,중고나라,1회,(1회 착용) 셀린느 트리옹프01 선글라스,"?? 제목에 ""제조사/ 브랜드 명""과 ""상품명”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 


크림에서 구매한 셀린느 트리옹프 01 선글라스 풀박 판매합니다.

구성품 전부 다 있고, 1회 착용이라 상태 좋습니다.






??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",67,3,2025-09-14,,1,310000
219443545,3,3,중고나라,1회,(1회 착용) 블랑쇼 Horizontal 레이스 탑 M사이즈,"?? 제목에 ""제조사/ 브랜드 명""과 “상품명”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 

블랑쇼 Horizontal 레이스 탑 M사이즈 판매합니다. 

지난주에 구매 후 1회 착용하였고 옷 상태 좋습니다. 
택 있고 여분 단추, 옷걸이 함께 드릴게요. (나시 포함입니다)

39만원 구매, 20만원에 거래 원합니다. 저렴하게 겟하세요.?? 다만 네고 문의는 정중히 사양하겠습니다.

택배비는 제가 부담하겠습니다.??






??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",38,0,2025-09-14,,2,200000
219442466,3,3,중고나라,1회,그레고리 발토로66 (1회사용),"그레고리 발토로66 구입 후 1번 사용했습니다.
정품 방수커버 포함

반품/환불 안되오니 신중한 구매 바랍니다.",17,0,2025-09-14,,0,180000
219427644,3,3,중고나라,1회,브롬톤 버로우 탑롤백L 1회 착용 판매합니다,"?? 제목에 ""제조사/ 브랜드 명""과 ""상품명”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!




큰가방이 저랑 안맞는거 같아 새제품 1회 착용 후 바로 판매합니다

직거래:공릉동

관심있으시면 문자주세요!!!








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",43,0,2025-09-14,,0,170000
219421470,3,3,중고나라,1회,"레고 1회 조립 중고 스챔 76895, 76912, 스타워즈 배틀팩 75320","?? 제목에 ""제조사/ 브랜드 명""과 ""상품명”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 

레고 1회 조립 중고 스챔 76895, 76912, 75320
닷지차저만 박스없고 나머지는 모두 박스도 포함입니다. 편의상 스챔 2종과 스타워즈 배틀팩 2개 묶음판매 합니다. 
스챔2종 5만원, 스타워즈 배틀팬 2개 4만원
직ㄱ거래 대구 수성구 지산동. 택배시 사천원 또는 반택 삼천원 추가





??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",55,1,2025-09-14,,1,2000
219400804,3,3,중고나라,1회,"상상모의고사 Finale2 1,2,3회차","2026 상상 시즌5 FINAL II 1,2,3주차 20000에 드립니다! 상태는 괜찮습니다",16,1,2025-09-14,,0,20000
219417767,3,3,중고나라,1회,"(실착1회,애케플27.5.17)에어팟맥스2 c타입 스타라이트 풀박스 급처합니다!","?? 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 3000시리즈 전동 면도기)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??
(실착1회,애케플27.5.17)에어팟맥스2 c타입 스타라이트 풀박스 급처합니다!

사용을 안해서 판매합니다!

애플케어플러스 양도가능합니다!

가격은 55만원입니다!

01086383216 문자주세요~

#에어팟맥스#에어팟맥스2#에어팟맥스c타입#에어팟#헤드셋#이어폰",54,0,2025-09-14,,0,550000
219407109,3,3,중고나라,1회,"윤씨네 포터블 필름 스크린 P-SV 시리즈 [120인치, P-SV120] 1회사용","?? 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 3000시리즈 전동 면도기)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 





행사때 1회 사용 후 방치

120 인치 입니다

필름용

윤씨네 재품 입니다
인터넷으로 구매했고 1년정도 조금넘은거같습니다


o1o2o2877l4


??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??
 
 
 
 
 
?? 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 숄더 핸드백)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",45,1,2025-09-13,,0,180000
219404960,3,3,중고나라,1회,블루독 약기모 상하 셋업 120 (1회 착용),1회 착용,8,0,2025-09-13,,0,15000
219404632,3,3,중고나라,1회,온러닝 클라우드 운동화 240 1회착옹 12만,"더현대 구입니다
 
 
 
 
 

?? 제목에 ""제조사/ 브랜드 명""과 “상품명”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",23,1,2025-09-13,,0,120000
219401477,3,3,중고나라,1회,양면전기그릴입니다.실사용1~2회,양면전기그릴.실사용1~2회 집정리중입니다.배송×환불×직접거래○현금○,55,1,2025-09-13,,3,25000
219399800,3,3,중고나라,1회,앤젤버드 CF express B se 1TB 팔아요.(0회 사용) 단순개봉 CFB,"GPT말 믿고 구매했는데 제 카메라는 v90까지만 지원하네요.
GPT가 잘못 말했답니다.. 어이가 없네요
단순 개봉
택배 받자마자 판매합니다.
23만원에 팔아요.

직거래 남양주 마석





??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",29,1,2025-09-13,,0,230000
219393717,3,3,중고나라,1회,카즈미 지오패스 텐트(피칭 1회),"?? 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 숄더 핸드백)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요?? 



구매한지는 좀 되었지만
구매 직후 마당에서 피칭 1회(위 사진) 해본게 전부네요
저렴하게 가져가세요.
설명서도 들어있습니다.",17,0,2025-09-13,,0,200000
219391746,3,3,중고나라,1회,MF 버즈2 노이즈캔슬링 블루투스 이어폰 1회 사용 신동품급,"직거래 위주로만 거래하고, 택배는 4천원 착불로 해요. 

서울 도봉구 창동 신창시장 부근 집앞에서만 하고요. 

전화번호는 공일공 - 24일구-5291로 주시면 문자 주시면됩니다. 
 
 
 
 
 
?? 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",40,1,2025-09-13,,2,30000
219391295,3,3,중고나라,1회,[1회 착용] 아디다스 킥 74 코어 블랙 화이트 230 판매,"1회 착용
30분 정도 신었어요
보시다시피 상태 아주 좋아서 새신발과 다름 없어요
아디다스 삼바 레더 버전 느낌이에요",28,0,2025-09-13,,0,80000
219388512,3,3,중고나라,1회,1회착용한 리햅 가벼운 보부상가방(숄더.크로스백 가능),"작년에 사고 딱 1회 쓰고 묵혀둔
리햅 가벼운 보부상가방(나일론)
크로스도 되고 숄더도 됩니다

택포이고 
교환.환불x",35,0,2025-09-13,,0,17000
219388324,3,3,중고나라,1회,[1회사용] 헤라 블랙 쿠션 파운데이션 13N1 본품 & 리필(새상품) 세트 판매,"1. 헤라 블랙 쿠션 파운데이션 13N1 본품(1회 사용, 퍼프는 새것)
2. 헤라 블랙 쿠션 파운데이션 13N1 리필(새상품)

확실히 구매하실분만 위 연락처로 ●문자● 또는 채팅 주세요!

대화 3회 미만 쿨거래시 추가덤 드립니다

네고 불가 > 관련 문의 답변 안하고 차단

사진속 구성 일괄판매만 합니다(부분 판매 XX)

CU편의점 택배만 이용가능합니다
Cu알뜰택배 : 2천원
일반택배 : 4천원

상품가&택배비 선불만 거래 가능
동의 하시는분만 연락 주세요
택배 보내면 입금하겠다 불가 (편의점에서 하염없이 연락&입금 기다릴 수 없음)",7,0,2025-09-13,,0,25000
219386102,3,3,중고나라,1회,네이처하이크 하이비3 텐트 팝니다 1회피칭(풋프린트 포,"네이처하이크 하이비3 텐트 20D입니다. 
새상품 작년에 구입하여 파쇠석 위에서 1회 피칭했고 상태 정말 좋아요
구성품은 모두 있으며 풋프린트까지 포함입니다

구매하실분 연락주세요^^
교환, 환불X
(택배거래시 착불)",37,0,2025-09-13,,1,150000
219384662,3,3,중고나라,1회,어퓨즈/ 플뢰르 프릴 레이어드 티셔츠/ 1회착용/ 3만,"?? 제목에 ""제조사/ 브랜드 명""과 “상품명”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 

어퓨즈 플뢰르 프릴 레이어드 티셔츠 판매합니다 
1회 2시간 착용후 보관만 해둔 상품입니다 

저랑은 색이 안 맞아서 판매해요 

cu 편의점 택배비 포함 3만원에 판매합니다! 
관심있으신분은 연락주세요! 




??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",23,0,2025-09-13,,1,30000
219384617,3,3,중고나라,1회,수능 국어 모의고사 모음 23 이감히든 N제 22 EBS파이널 실전+봉투2회 1회분 19 1등급 고난도 23 한수 ...,"?? 제목에 ""출판사+책 이름+저자”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??
실사진 / 배송비 별도 결제시 우체국 택배 착불로 배송됩니다",27,0,2025-09-13,,0,19000
219383462,3,3,중고나라,1회,"[반바지] 아웃스탠딩/카펜터 데님 쇼츠/1회 착용 가격 내림 운포 40,000원","?? 제목에 ""제조사/ 브랜드 명""과 “상품명”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 

아웃스탠딩 카펜터 데님 쇼츠(현재 품절)입니다. 1회 착용이고, 세탁은 하지 않았습니다. 사이즈는 M입니다. 정가는 79,000원이며, 운포 40,000원에 판매합니다. 구매하실 분은 댓글이나 쪽지, 안심번호로 문자 주세요.
*GS 포스트박스 반값 택배를 이용하며, 배송기간은 3일 정도 소요됩니다. 국내 택배는 2,000원을 부담해 주셔야 됩니다.
#실측은 허리 42/허벅지 34/밑단 33/총장 59입니다.





??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",11,0,2025-09-13,,0,40000
219380252,3,3,중고나라,1회,(희귀앨범) 제1회 노만가요제 수상곡모음 LP 레코드-지구레코드 1987년12월.발매량이 적어 희소한 앨범.,"(희귀앨범) 제1회 노만가요제 수상곡모음 LP 레코드-지구레코드 1987년12월.


발매량이 적어 희소한 앨범입니다.
1987년 제1회 노만가요제가 열리고 앨범이 제작되었을 당시부터 제가 직접 가지고 있었던것으로
개봉만되었을뿐 한번도 사용하지않고 보관만 해온것으로 상태최상입니다.


거래방식:택배 및 경기도 수원 직거래.
판매가격:19만원(배송비포함)
물품상태:음반(상태최상) 자켓(양호)
문의 : 영일영 이육이사 삼육육사.",7,0,2025-09-13,,0,11111
219379860,3,3,중고나라,1회,부디무드라 멤바기 sea storm s사이즈 1회착,"?? 제목에 ""제조사/ 브랜드 명""과 ""상품명”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
?? 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 





1회착용하고 손세탁 후 보관중입니다 사이즈 미스로 보냅니다!
gs반택 1900 일반택배 3500


??회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요??",16,0,2025-09-13,,0,60000
